user_id,item_id,recommend,review,fecha_convertida,Unnamed: 0,publisher,genres,app_name,title,url,release_date,tags,reviews_url,discount_price,specs,price,early_access,id,metascore,developer,playtime_forever,sentiment
beepbeepimasheep,730.0,True,just about to get 'Private 2',2015-11-20,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,1015,Neutral
76561198103858676,730.0,True,boom! boom! awp! â¥â¥â¥â¥! noob! hacks! boom again.,2014-09-08,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,4473,Neutral
EternumHD,730.0,True,gunz r gud 2 shot,2014-11-05,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,102861,Neutral
FiveCast,730.0,True,( Í¡Â° ÍÊ Í¡Â°)﻿,2014-09-22,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,626,Neutral
76561198060072424,730.0,True,Lots of Fun!,2013-08-17,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,57913,Positive
ghostlybug22,730.0,True,"10/10 would uninstall again and again, and again.Comp = Smurfville with a side of epic trolling.Win 20 games > Rank up > Lose ONE game > Deranked Instantly.Get a bad team you're done don't bother just uninstall it isn't worth it.No Mic = No communication = Lol where're we going each round = Slaughtered.Epic trolls = Oh look just defuse, lolnope | Oh what? that's an enemy, oh my bad.|De Rankers > People that can't be bothered playing a fair game of their skill level, so they de-rank and take people with them because they simply want to be able to slaughter people and have their team say "" OMG you aced this! you're beast as!""It's honestly getting worse and worse daily. Goodluck getting through SEM>GN4  9-10 games will be trolling, griefing, de-ranking llama faces.Casual:Casual is exactly what it sounds like, all the nice chill games where you don't have to worry about a rank or how good of a team you might have, no casual is a bunch of music spamming not caring casual players that just mess around because well who plays seriously in casual.And then there's all these cute little mini game sort of things, DeathMatch etc.Deathmatch is great for improving your recoil control and how fast you actually notice said enemy and shoot.I've heard countless Keyboards, Desks, Computers and Headsets broken over the fact people rage so much.10/10 Addictive as hell.",2015-10-08,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,23,Positive
76561198075871336,730.0,True,Great Game,2014-08-16,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,249,Positive
76561198048230501,730.0,True,This game made me feel like eating cheese            lik                                                                                   like                                                                                  like                                                                                 like lik                                                                         like  like like                                                                        like  like like like                                                                        like  like likelike                                                                        like  like like like                                                                        like like like like                                                                        like  like likelik,2014-10-29,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,1864,Negative
mastergamerinfinity,730.0,True,gr8 game m8 i r8 this game 8/8 m8.,2014-09-26,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,0,Negative
hewl,730.0,True,"Make sure you dont need to ever eat dinner while playing competetive, my first cooldown for leaving was 24 hours :3",2014-08-26,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,334,Positive
peoplesidiot,730.0,True,ÑÐ°Ð²ÐµÑÑÑ Ð¸Ð³ÑÐ°ÑÑ Ð²ÑÐµÐ¼ Ð»Ð¸ÑÐ°Ð¼ Ð¸Ð³ÑÐ° Ð½Ð¾ÑÐ¼ Ð¸Ð³ÑÐ°Ð¹ÑÐµ Ð²ÑÐµ ÑÐ¾ Ð±ÐµÐ· ÑÐ¸ÑÐ¾Ð²,2015-11-13,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,31239,Neutral
itschewz,730.0,False,"After the revolver update the game become so unbalanced,seems that the devs of the game don`t give a damn about the community ,changing the gameplay to be more like COD type where u can shoot a full clip of ak47 and dont give a damn about the recoil of the weapon .. u gotta love VOLVO <3<3 for all the hard working they`ve done to maintain the game balanced*sarcasm alert*..Let`s not forget about the previous update where they introduced the new in-game sounds and m4a1-s nerf.I hope they will realise the mistakes they`ve made and rebalance the game as soon as possible.â¥â¥â¥â¥ â¥â¥â¥â¥â¥ Volvo",2015-12-13,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,448,Negative
zaintheking,730.0,True,get it.,2015-10-16,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,0,Neutral
ian_ramsay,730.0,True,A Definite yes if you dont want â¥â¥â¥â¥â¥â¥â¥t this just takes skill,2014-09-08,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,209,Neutral
Illuminutter,730.0,True,is really good game but toxic community,2015-12-18,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,69,Positive
ITCGaming101,730.0,True,Awesome fun and really competitive.,2014-02-28,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,10,Positive
54Strat,730.0,True,"CS:GO is the most recent entry to the counter strike series, if you're not famillar with this series, its an online tactical first person shooter, developed by the good old people at valve, with hidden path entertainment helping with this entry. it comes with much improved graphics compared to previous entries.. you must be precise and tactical with your movements, the most satisfying thing about this game is mastering the huge learning curve it comes with, and be warned this game is difficult compared to other shooters on the market, but once you become a master at pulling off clean headshots with ease, mastering each each weapon.. trust me you'll be satisfied! Plus the game has workshop support, various skins for each weapons, new versions of classic counter strike maps (dust, office etc.) new game modes are introduced, whilst classic game modes return, and at a fair price, you could do alot worse, Definite Must Buy!",2013-02-24,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,5089,Positive
Killerkalf,730.0,True,When im low on your mom jokes this is the game to play to stock up,2014-09-12,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,16,Negative
drkritisch,730.0,True,Ehh its alright. (wasted my life),2015-11-27,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,160,Negative
druittmatee,730.0,True,If you haven't heard of this game you aren't worthy of PC gaming. If you have played it/play it you are an absolute god!,2015-01-16,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,1139,Positive
gigantowang,730.0,True,"One of the best FPS games out there. For the very low price, I recommend you buy this game... as long as you have some patience, since it has quite a high learning curve.",2015-02-15,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,68,Positive
lihaloil,730.0,True,v fun v spicy i lik,2015-06-01,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,741,Positive
76561198073368645,730.0,True,if u want to rekt some n3rds this is ur game!,2015-08-22,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,621,Negative
lagschwein,730.0,True,This is quite a amazing game.Way better than main-stream stuff 10/10,2014-12-21,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,22440,Positive
FabulousMcFabulous,730.0,True,very good,2015-06-16,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,6934,Positive
Markodevil,730.0,True,can some one gift this top me because i relly wont this game and none of my fraindis are giveing it to me thank you for reading this text if you did plz get it for me thx,2014-04-11,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,1125,Positive
76561198150342206,730.0,True,Half of the hours I spent in-game were on surf.,2015-12-27,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,90,Negative
mickeymouseindahouse,730.0,True,This game is my best experience ever! I love playing and learning it! Definately my favorite game!,2015-11-29,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,46,Positive
76561198064705030,730.0,True,â¥â¥â¥â¥ING AWESOME GAME EVR,2014-04-05,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,0,Positive
76561198064428104,730.0,False,Fun game but features one dimesional characters and is essentially a Call of Duty clone.,2015-12-27,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,1880,Negative
LICK_LICK_LICK_MY_BALLS,730.0,True,"Good game. The VAC errors have gotten increasingly bad though, hard to play now.",2015-09-30,89355,Valve,['Action'],Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,2012-08-21,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",http://steamcommunity.com/app/730/reviews/?browsefilter=mostrecent&p=1,,"['Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",14.99,0.0,730.0,83.0,Valve,27094,Negative
